Time,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
231.7,50.0,0.045018667626,50.0,50.0,4.72730241255,0
231.8,50.0,0.0441010757047,50.0,50.0,4.63094828365,0
231.9,50.0,0.043202186579,50.0,50.0,4.5365580905,0
232.0,50.0,0.0423216190394,50.0,50.0,4.44409180321,0
232.1,50.0,0.0414589996468,50.0,50.0,4.35351020782,0
232.2,50.0,0.0406139625734,50.0,50.0,4.26477488964,0
232.3,50.0,0.039786149448,50.0,50.0,4.17784821698,0
232.4,50.0,0.038975209204,50.0,50.0,4.09269332515,0
232.5,50.0,0.0381807979303,50.0,50.0,4.00927410087,0
232.6,50.0,0.0374025787254,50.0,50.0,3.92755516695,0
232.7,50.0,0.036640221555,50.0,50.0,3.84750186725,0
232.8,50.0,0.0358934031113,50.0,50.0,3.76908025203,0
232.9,50.0,0.0351618066768,50.0,50.0,3.69225706352,0
233.0,50.0,0.0344451219893,50.0,50.0,3.61699972181,0
233.1,50.0,0.0337430451104,50.0,50.0,3.54327631108,0
233.2,50.0,0.0330552782967,50.0,50.0,3.47105556602,0
233.3,50.0,0.0323815298736,50.0,50.0,3.40030685857,0
233.4,50.0,0.0317215141117,50.0,50.0,3.33100018497,0
233.5,50.0,0.0310749511054,50.0,50.0,3.26310615299,0
233.6,50.0,0,50.0,50.0,3.19659596951,0
233.7,50.0,0,50.0,50.0,3.13144142825,0
233.8,50.0,0,50.0,50.0,3.06761489788,0
233.9,50.0,0,50.0,50.0,3.00508931025,0
234.0,50.0,0,50.0,50.0,2.94383814892,0
234.1,50.0,0,50.0,50.0,2.88383543793,0
234.2,50.0,0,50.0,50.0,2.82505573076,0
234.3,50.0,0,50.0,50.0,2.76747409958,0
234.4,50.0,0,50.0,50.0,2.71106612462,0
234.5,50.0,0,50.0,50.0,2.65580788387,0
234.6,50.0,0,50.0,50.0,2.6016759429,0
234.7,50.0,0,50.0,50.0,2.54864734493,0
234.8,50.0,0,50.0,50.0,2.49669960109,0
234.9,50.0,0,50.0,50.0,2.4458106809,0
235.0,50.0,0,50.0,50.0,2.39595900292,0
235.1,50.0,0,50.0,50.0,2.34712342558,0
235.2,50.0,0,50.0,50.0,2.29928323823,0
235.3,50.0,0,50.0,50.0,2.25241815236,0
235.4,50.0,0,50.0,50.0,2.20650829298,0
235.5,50.0,0,50.0,50.0,2.16153419023,0
235.6,50.0,0,50.0,50.0,2.11747677105,0
235.7,50.0,0,50.0,50.0,2.07431735117,0
235.8,50.0,0,50.0,50.0,2.03203762714,0
235.9,50.0,0,50.0,50.0,1.99061966857,0
236.0,50.0,0,50.0,50.0,1.95004591057,0
236.1,50.0,0,50.0,50.0,1.91029914621,0
236.2,50.0,0,50.0,50.0,1.87136251934,0
236.3,50.0,0,50.0,50.0,1.83321951734,0
236.4,50.0,0,50.0,50.0,1.79585396416,0
236.5,50.0,0,50.0,50.0,1.75925001349,0
236.6,50.0,0,50.0,50.0,1.72339214197,0
236.7,50.0,0,50.0,50.0,1.68826514266,0
236.8,50.0,0,50.0,50.0,1.65385411858,0
236.9,50.0,0,50.0,50.0,1.62014447637,0
237.0,50.0,0,50.0,50.0,1.58712192015,0
237.1,50.0,0,50.0,50.0,1.55477244539,0
237.2,50.0,0,50.0,50.0,1.52308233304,0
237.3,50.0,0,50.0,50.0,1.49203814364,0
237.4,50.0,0,50.0,50.0,1.46162671169,0
237.5,50.0,0,50.0,50.0,1.43183514004,0
237.6,50.0,0,50.0,50.0,1.40265079438,0
237.7,50.0,0,50.0,50.0,1.37406129795,0
237.8,50.0,0,50.0,50.0,1.34605452626,0
237.9,50.0,0,50.0,50.0,1.31861860192,0
238.0,50.0,0,50.0,50.0,1.29174188965,0
238.1,50.0,0,50.0,50.0,1.26541299134,0
238.2,50.0,0,50.0,50.0,1.23962074116,0
238.3,50.0,0,50.0,50.0,1.21435420091,0
238.4,50.0,0,50.0,50.0,1.18960265532,0
238.5,50.0,0,50.0,50.0,1.16535560752,0
238.6,50.0,0,50.0,50.0,1.14160277459,0
238.7,50.0,0,50.0,50.0,1.11833408321,0
238.8,50.0,0,50.0,50.0,1.09553966538,0
238.9,50.0,0,50.0,50.0,1.07320985423,0
239.0,50.0,0,50.0,50.0,1.05133517992,0
239.1,50.0,0,50.0,50.0,1.02990636565,0
239.2,50.0,0,50.0,50.0,1.00891432366,0
239.3,50.0,0,50.0,50.0,0.988350151479,0
239.4,50.0,0,50.0,50.0,0.968205128043,0
239.5,50.0,0,50.0,50.0,0.948470710069,0
239.6,50.0,0,50.0,50.0,0.929138528399,0
239.7,50.0,0,50.0,50.0,0.910200384461,0
239.8,50.0,0,50.0,50.0,0.891648246792,0
239.9,50.0,0,50.0,50.0,0.873474247627,0
240.0,50.0,0,50.0,50.0,0.855670679568,0
240.1,50.0,0,50.0,50.0,0.83822999231,0
240.2,50.0,0,50.0,50.0,0.821144789446,0
240.3,50.0,0,50.0,50.0,0.804407825322,0
240.4,50.0,0,50.0,50.0,0.788012001971,0
240.5,50.0,0,50.0,50.0,0.771950366099,0
240.6,50.0,0,50.0,50.0,0.756216106138,0
240.7,50.0,0,50.0,50.0,0.740802549356,0
240.8,50.0,0,50.0,50.0,0.725703159028,0
240.9,50.0,0,50.0,50.0,0.710911531664,0
241.0,50.0,0,50.0,50.0,0.696421394293,0
241.1,50.0,0,50.0,50.0,0.682226601802,0
241.2,50.0,0,50.0,50.0,0.668321134331,0
241.3,50.0,0,50.0,50.0,0.65469909472,0
241.4,50.0,0,50.0,50.0,0.641354706006,0
241.5,50.0,0,50.0,50.0,0.628282308978,0
241.6,50.0,0,50.0,50.0,0.615476359771,0
241.7,50.0,0,50.0,50.0,0.60293142752,0
241.8,50.0,0,50.0,50.0,0.590642192051,0
241.9,50.0,0,50.0,50.0,0.578603441631,0
242.0,50.0,0,50.0,50.0,0.566810070756,0
242.1,50.0,0,50.0,50.0,0.555257077981,0
242.2,50.0,0,50.0,50.0,0.543939563807,0
242.3,50.0,0,50.0,50.0,0.532852728596,0
242.4,50.0,0,50.0,50.0,0.521991870539,0
242.5,50.0,0,50.0,50.0,0.511352383664,0
242.6,50.0,0,50.0,50.0,0.500929755877,0
242.7,50.0,0,50.0,50.0,0.490719567052,0
242.8,50.0,0,50.0,50.0,0.480717487158,0
242.9,50.0,0,50.0,50.0,0.470919274419,0
243.0,50.0,0,50.0,50.0,0.461320773518,0
243.1,50.0,0,50.0,50.0,0.451917913833,0
243.2,50.0,0,50.0,50.0,0.442706707712,0
243.3,50.0,0,50.0,50.0,0.433683248781,0
243.4,50.0,0,50.0,50.0,0.424843710286,0
243.5,50.0,0,50.0,50.0,0.416184343474,0
243.6,50.0,0,50.0,50.0,0.407701476001,0
243.7,50.0,0,50.0,50.0,0.399391510371,0
243.8,50.0,0,50.0,50.0,0.391250922418,0
243.9,50.0,0,50.0,50.0,0.383276259806,0
244.0,50.0,0,50.0,50.0,0.375464140564,0
244.1,50.0,0,50.0,50.0,0.367811251657,0
244.2,50.0,0,50.0,50.0,0.360314347575,0
244.3,50.0,0,50.0,50.0,0.352970248963,0
244.4,50.0,0,50.0,50.0,0.345775841266,0
244.5,50.0,0,50.0,50.0,0.338728073412,0
244.6,50.0,0,50.0,50.0,0.331823956519,0
244.7,50.0,0,50.0,50.0,0.325060562625,0
244.8,50.0,0,50.0,50.0,0.318435023445,0
244.9,50.0,0,50.0,50.0,0.31194452916,0
245.0,50.0,0,50.0,50.0,0.30558632722,0
245.1,50.0,0,50.0,50.0,0.29935772118,0
245.2,50.0,0,50.0,50.0,0.293256069554,0
245.3,50.0,0,50.0,50.0,0.287278784697,0
245.4,50.0,0,50.0,50.0,0.281423331706,0
245.5,50.0,0,50.0,50.0,0.275687227347,0
245.6,50.0,0,50.0,50.0,0.270068038998,0
245.7,50.0,0,50.0,50.0,0.264563383622,0
245.8,50.0,0,50.0,50.0,0.259170926754,0
245.9,50.0,0,50.0,50.0,0.253888381509,0
246.0,50.0,0,50.0,50.0,0.248713507616,0
246.1,50.0,0,50.0,50.0,0.243644110468,0
246.2,50.0,0,50.0,50.0,0.238678040186,0
246.3,50.0,0,50.0,50.0,0.233813190713,0
246.4,50.0,0,50.0,50.0,0.229047498919,0
246.5,50.0,0,50.0,50.0,0.224378943725,0
246.6,50.0,0,50.0,50.0,0.219805545246,0
246.7,50.0,0,50.0,50.0,0.215325363952,0
246.8,50.0,0,50.0,50.0,0.210936499847,0
246.9,50.0,0,50.0,50.0,0.20663709166,0
247.0,50.0,0,50.0,50.0,0.202425316059,0
247.1,50.0,0,50.0,50.0,0.198299386873,0
247.2,50.0,0,50.0,50.0,0.19425755434,0
247.3,50.0,0,50.0,50.0,0.190298104363,0
247.4,50.0,0,50.0,50.0,0.186419357781,0
247.5,50.0,0,50.0,50.0,0.182619669658,0
247.6,50.0,1.0,50.0,50.0,0.178897428589,0
247.7,50.0,2.0,50.0,50.0,0.175251056009,0
247.8,50.0,3.0,50.0,50.0,0.171679005532,0
247.9,50.0,4.0,50.0,50.0,0.168179762288,0
248.0,50.0,5.0,50.0,50.0,0.164751842287,0
248.1,50.0,6.0,50.0,50.0,0.161393791783,0
248.2,50.0,7.0,50.0,50.0,0.158104186664,0
248.3,50.0,8.0,50.0,50.0,0.154881631843,0
248.4,50.0,9.0,50.0,50.0,0.151724760669,0
248.5,50.0,10.0,50.0,50.0,0.148632234346,0
248.6,50.0,11.0,50.0,50.0,0.145602741368,0
248.7,50.0,12.0,50.0,50.0,0.142634996958,0
248.8,50.0,13.0,50.0,50.0,0.139727742528,0
248.9,50.0,14.0,50.0,50.0,0.136879745142,0
249.0,50.0,15.0,50.0,50.0,0.134089796995,0
249.1,50.0,16.0,50.0,50.0,0.1313567149,0
249.2,50.0,17.0,50.0,50.0,0.128679339785,0
249.3,50.0,18.0,50.0,50.0,0.126056536205,0
249.4,50.0,19.0,50.0,50.0,0.123487191857,0
249.5,50.0,20.0,50.0,50.0,0.120970217108,0
249.6,50.0,21.0,50.0,50.0,0.118504544538,0
249.7,50.0,22.0,50.0,50.0,0.116089128479,0
249.8,50.0,23.0,50.0,50.0,0.113722944582,0
249.9,50.0,24.0,50.0,50.0,0.111404989371,0
250.0,50.0,25.0,50.0,50.0,0.109134279827,0
250.1,50.0,26.0,50.0,50.0,0.106909852966,0
250.2,50.0,27.0,50.0,50.0,0.104730765433,0
250.3,50.0,28.0,50.0,50.0,0.1025960931,0
250.4,50.0,29.0,50.0,50.0,0.100504930675,0
250.5,50.0,30.0,50.0,50.0,0.0984563913175,0
250.6,50.0,31.0,50.0,50.0,0.0964496062652,0
250.7,50.0,32.0,50.0,50.0,0.0944837244615,0
250.8,50.0,33.0,50.0,50.0,0.0925579121969,0
250.9,50.0,34.0,50.0,50.0,0.0906713527549,0
251.0,50.0,35.0,50.0,50.0,0.0888232460658,0
251.1,50.0,36.0,50.0,50.0,0.0870128083673,0
251.2,50.0,37.0,50.0,50.0,0.085239271872,0
251.3,50.0,38.0,50.0,50.0,0.0835018844421,0
251.4,50.0,39.0,50.0,50.0,0.0817999092701,0
251.5,50.0,40.0,50.0,50.0,0.0801326245666,0
251.6,50.0,41.0,50.0,50.0,0.0784993232539,0
251.7,50.0,42.0,50.0,50.0,0.0768993126664,0
251.8,50.0,43.0,50.0,50.0,0.0753319142565,0
251.9,50.0,44.0,50.0,50.0,0.0737964633074,0
252.0,50.0,45.0,50.0,50.0,0.0722923086507,0
252.1,50.0,46.0,50.0,50.0,0.0708188123905,0
252.2,50.0,47.0,50.0,50.0,0.0693753496328,0
252.3,50.0,48.0,50.0,50.0,0.0679613082203,0
252.4,50.0,49.0,50.0,50.0,0.0665760884734,0
252.5,50.0,50.0,50.0,50.0,0.0652191029349,0
252.6,50.0,50.0,50.0,50.0,0.0638897761218,0
252.7,50.0,50.0,50.0,50.0,0.0625875442808,0
252.8,50.0,50.0,50.0,50.0,0.0613118551493,0
252.9,50.0,50.0,50.0,50.0,0.0600621677213,0
253.0,50.0,50.0,50.0,50.0,0.0588379520174,0
253.1,50.0,50.0,50.0,50.0,0.057638688861,0
253.2,50.0,50.0,50.0,50.0,0.0564638696573,0
253.3,50.0,50.0,50.0,50.0,0.0553129961781,0
253.4,50.0,50.0,50.0,50.0,0.0541855803503,0
253.5,50.0,50.0,50.0,50.0,0.0530811440486,0
253.6,50.0,50.0,50.0,50.0,0.0519992188936,0
253.7,50.0,50.0,50.0,50.0,0.0509393460523,0
253.8,50.0,50.0,50.0,50.0,0.049901076044,0
253.9,50.0,50.0,50.0,50.0,0.0488839685495,0
254.0,50.0,50.0,50.0,50.0,0.0478875922242,0
254.1,50.0,50.0,50.0,50.0,0.0469115245157,0
254.2,50.0,50.0,50.0,50.0,0.045955351484,0
254.3,50.0,50.0,50.0,50.0,0.0450186676263,0
254.4,50.0,50.0,50.0,50.0,0.044101075705,0
254.5,50.0,50.0,50.0,50.0,0.0432021865793,0
254.6,50.0,50.0,50.0,50.0,0.0423216190397,0
254.7,50.0,50.0,50.0,50.0,0.0414589996471,0
254.8,50.0,50.0,50.0,50.0,0.0406139625738,0
254.9,50.0,50.0,50.0,50.0,0.0397861494485,0
255.0,50.0,50.0,50.0,50.0,0.0389752092045,0
255.1,50.0,50.0,50.0,50.0,0.0381807979307,0
255.2,50.0,50.0,50.0,50.0,0.0374025787258,0
255.3,50.0,50.0,50.0,50.0,0.0366402215553,0
255.4,50.0,50.0,50.0,50.0,0.0358934031116,0
255.5,50.0,50.0,50.0,50.0,0.0351618066772,0
255.6,50.0,50.0,50.0,50.0,0.0344451219896,0
255.7,50.0,50.0,50.0,50.0,0.0337430451106,0
255.8,50.0,50.0,50.0,50.0,0.0330552782969,0
255.9,50.0,50.0,50.0,50.0,0.0323815298739,0
256.0,50.0,50.0,50.0,50.0,0.0317215141121,0
256.1,50.0,50.0,50.0,50.0,0.0310749511059,0
256.2,50.0,50.0,50.0,50.0,0.0304415666546,0
256.3,50.0,50.0,50.0,50.0,0.0298210921469,0
256.4,50.0,50.0,50.0,50.0,0.0292132644461,0
256.5,50.0,50.0,50.0,50.0,0.0286178257788,0
256.6,50.0,50.0,50.0,50.0,0.0280345236262,0
256.7,50.0,50.0,50.0,50.0,0.0274631106157,0
256.8,50.0,50.0,50.0,50.0,0.0269033444173,0
256.9,50.0,50.0,50.0,50.0,0.0263549876402,0
257.0,50.0,50.0,50.0,50.0,0.025817807732,0
257.1,50.0,50.0,50.0,50.0,0.0252915768805,0
257.2,50.0,50.0,50.0,50.0,0.0247760719168,0
257.3,50.0,50.0,50.0,50.0,0.0242710742208,0
257.4,50.0,50.0,50.0,50.0,0.0237763696283,0
257.5,50.0,50.0,50.0,50.0,0.0232917483404,0
257.6,50.0,50.0,50.0,50.0,0.0228170048343,0
257.7,50.0,50.0,50.0,50.0,0.0223519377764,0
257.8,50.0,50.0,50.0,50.0,0.0218963499368,0
257.9,50.0,50.0,50.0,50.0,0.0214500481054,0
258.0,50.0,50.0,50.0,50.0,0.0210128430106,0
258.1,50.0,50.0,50.0,50.0,0.0205845492381,0
258.2,50.0,50.0,50.0,50.0,0.0201649851533,0
258.3,50.0,50.0,50.0,50.0,0.0197539728235,0
258.4,50.0,50.0,50.0,50.0,0.0193513379427,0
258.5,50.0,50.0,50.0,50.0,0.0189569097577,0
258.6,50.0,50.0,50.0,50.0,0.0185705209959,0
258.7,50.0,50.0,50.0,50.0,0.0181920077937,0
258.8,50.0,50.0,50.0,50.0,0.0178212096279,0
258.9,50.0,50.0,50.0,50.0,0.0174579692469,0
259.0,50.0,50.0,50.0,50.0,0.0171021326043,0
259.1,50.0,50.0,50.0,50.0,0.0167535487936,0
259.2,50.0,50.0,50.0,50.0,0.0164120699841,0
259.3,50.0,50.0,50.0,50.0,0.0160775513584,0
259.4,50.0,50.0,50.0,50.0,0.0157498510506,0
259.5,50.0,50.0,50.0,50.0,0.0154288300865,0
259.6,50.0,50.0,50.0,50.0,0.0151143523245,0
259.7,50.0,50.0,50.0,50.0,0.014806284398,0
259.8,50.0,50.0,50.0,50.0,0.0145044956588,0
259.9,50.0,50.0,50.0,50.0,0.0142088581212,0
260.0,50.0,50.0,50.0,50.0,0.0139192464088,0
260.1,50.0,50.0,50.0,50.0,0.0136355377002,0
260.2,50.0,50.0,50.0,50.0,0.0133576116776,0
260.3,50.0,50.0,50.0,50.0,0.0130853504755,0
260.4,50.0,50.0,50.0,50.0,0.0128186386309,0
260.5,50.0,50.0,50.0,50.0,0.0125573630342,0
260.6,50.0,50.0,50.0,50.0,0.0123014128811,0
260.7,50.0,50.0,50.0,50.0,0.0120506796258,0
260.8,50.0,50.0,50.0,50.0,0.0118050569352,0
260.9,50.0,50.0,50.0,50.0,0.0115644406432,0
261.0,50.0,50.0,50.0,50.0,0.011328728707,0
261.1,50.0,50.0,50.0,50.0,0.0110978211638,0
261.2,50.0,50.0,50.0,50.0,0.0108716200881,0
261.3,50.0,50.0,50.0,50.0,0.0106500295504,0
261.4,50.0,50.0,50.0,50.0,0.0104329555766,0
261.5,50.0,50.0,50.0,50.0,0.0102203061079,0
261.6,50.0,50.0,50.0,50.0,0.0100119909619,0
261.7,50.0,50.0,50.0,50.0,0.00980792179446,0
261.8,50.0,50.0,50.0,50.0,0.00960801206194,0
261.9,50.0,50.0,50.0,50.0,0.00941217698479,0
262.0,50.0,50.0,50.0,50.0,0.00922033351145,0
262.1,50.0,50.0,50.0,50.0,0.00903240028316,0
262.2,50.0,50.0,50.0,50.0,0.00884829759943,0
262.3,50.0,50.0,50.0,50.0,0.00866794738424,0
262.4,50.0,50.0,50.0,50.0,0.00849127315299,0
262.5,50.0,50.0,50.0,50.0,0.00831819998008,0
262.6,50.0,50.0,50.0,50.0,0.00814865446703,0
262.7,50.0,50.0,50.0,50.0,0.00798256471134,0
262.8,50.0,50.0,50.0,50.0,0.00781986027612,0
262.9,50.0,50.0,50.0,50.0,0.00766047216019,0
263.0,50.0,50.0,50.0,50.0,0.00750433276872,0
263.1,50.0,50.0,50.0,50.0,0.00735137588465,0
263.2,50.0,50.0,50.0,50.0,0.00720153664067,0
263.3,50.0,50.0,50.0,50.0,0.00705475149151,0
263.4,50.0,50.0,50.0,50.0,0.00691095818713,0
263.5,50.0,50.0,50.0,50.0,0.00677009574637,0
263.6,50.0,50.0,50.0,50.0,0.00663210443097,0
263.7,50.0,50.0,50.0,50.0,0.00649692572025,0
263.8,50.0,50.0,50.0,50.0,0.00636450228636,0
263.9,50.0,50.0,50.0,50.0,0.00623477797,0
264.0,50.0,50.0,50.0,50.0,0.00610769775645,0
264.1,50.0,50.0,50.0,50.0,0.00598320775231,0
264.2,50.0,50.0,50.0,50.0,0.00586125516271,0
264.3,50.0,50.0,50.0,50.0,0.00574178826887,0
264.4,50.0,50.0,50.0,50.0,0.00562475640612,0
264.5,50.0,50.0,50.0,50.0,0.00551010994253,0
264.6,50.0,50.0,50.0,50.0,0.00539780025779,0
264.7,50.0,50.0,50.0,50.0,0.00528777972253,0
264.8,50.0,50.0,50.0,50.0,0.0051800016782,0
264.9,50.0,50.0,50.0,50.0,0.00507442041733,0
265.0,50.0,50.0,50.0,50.0,0.00497099116394,0
265.1,50.0,50.0,50.0,50.0,0.00486967005485,0
265.2,50.0,50.0,50.0,50.0,0.00477041412085,0
265.3,50.0,50.0,50.0,50.0,0.00467318126859,0
265.4,50.0,50.0,50.0,50.0,0.00457793026262,0
265.5,50.0,50.0,50.0,50.0,0.00448462070801,0
265.6,50.0,50.0,50.0,50.0,0.00439321303322,0
265.7,50.0,50.0,50.0,50.0,0.0043036684732,0
265.8,50.0,50.0,50.0,50.0,0.00421594905303,0
265.9,50.0,50.0,50.0,50.0,0.00413001757181,0
266.0,50.0,50.0,50.0,50.0,0.004045837587,0
266.1,50.0,50.0,50.0,50.0,0.00396337339869,0
266.2,50.0,50.0,50.0,50.0,0.00388259003477,0
266.3,50.0,50.0,50.0,50.0,0.00380345323585,0
266.4,50.0,50.0,50.0,50.0,0.00372592944087,0
266.5,50.0,50.0,50.0,50.0,0.00364998577278,0
266.6,50.0,50.0,50.0,50.0,0.00357559002469,0
266.7,50.0,50.0,50.0,50.0,0.00350271064617,0
266.8,50.0,50.0,50.0,50.0,0.0034313167298,0
266.9,50.0,50.0,50.0,50.0,0.00336137799826,0
267.0,50.0,50.0,50.0,50.0,0.00329286479123,0
267.1,50.0,50.0,50.0,50.0,0.00322574805302,0
267.2,50.0,50.0,50.0,50.0,0.00315999932011,0
267.3,50.0,50.0,50.0,50.0,0.00309559070923,0
267.4,50.0,50.0,50.0,50.0,0.00303249490529,0
267.5,50.0,50.0,50.0,50.0,0.00297068515012,0
267.6,50.0,50.0,50.0,50.0,0.00291013523076,0
267.7,50.0,50.0,50.0,50.0,0.00285081946873,0
267.8,50.0,50.0,50.0,50.0,0.00279271270879,0
267.9,50.0,50.0,50.0,50.0,0.00273579030845,0
268.0,50.0,50.0,50.0,50.0,0.00268002812756,0
268.1,50.0,50.0,50.0,50.0,0.00262540251804,0
268.2,50.0,50.0,50.0,50.0,0.00257189031373,0
268.3,50.0,50.0,50.0,50.0,0.00251946882065,0
268.4,50.0,50.0,50.0,50.0,0.00246811580744,0
268.5,50.0,50.0,50.0,50.0,0.00241780949574,0
268.6,50.0,50.0,50.0,50.0,0.00236852855126,0
268.7,50.0,50.0,50.0,50.0,0.00232025207444,0
268.8,50.0,50.0,50.0,50.0,0.00227295959175,0
268.9,50.0,50.0,50.0,50.0,0.00222663104696,0
269.0,50.0,50.0,50.0,50.0,0.00218124679267,0
269.1,50.0,50.0,50.0,50.0,0.00213678758184,0
269.2,50.0,50.0,50.0,50.0,0.00209323455984,0
269.3,50.0,50.0,50.0,50.0,0.00205056925622,0
269.4,50.0,50.0,50.0,50.0,0.00200877357715,0
269.5,50.0,50.0,50.0,50.0,0.00196782979755,0
269.6,50.0,50.0,50.0,50.0,0.00192772055359,0
269.7,50.0,50.0,50.0,50.0,0.00188842883536,0
269.8,50.0,50.0,50.0,50.0,0.00184993797964,0
269.9,50.0,50.0,50.0,50.0,0.00181223166285,0
270.0,50.0,50.0,50.0,50.0,0.00177529389416,0
270.1,50.0,50.0,50.0,50.0,0.00173910900867,0
270.2,50.0,50.0,50.0,50.0,0.0017036616607,0
270.3,50.0,50.0,50.0,50.0,0.00166893681747,0
270.4,50.0,50.0,50.0,50.0,0.00163491975254,0
270.5,50.0,50.0,50.0,50.0,0.00160159603959,0
270.6,50.0,50.0,50.0,50.0,0.00156895154646,0
270.7,50.0,50.0,50.0,50.0,0.00153697242892,0
270.8,50.0,50.0,50.0,50.0,0.001505645125,0
270.9,50.0,50.0,50.0,50.0,0.00147495634909,0
271.0,50.0,50.0,50.0,50.0,0.00144489308641,0
271.1,50.0,50.0,50.0,50.0,0.0014154425875,0
271.2,50.0,50.0,50.0,50.0,0.00138659236264,0
271.3,50.0,50.0,50.0,50.0,0.00135833017684,0
271.4,50.0,50.0,50.0,50.0,0.00133064404441,0
271.5,50.0,50.0,50.0,50.0,0.00130352222389,0
271.6,50.0,50.0,50.0,50.0,0.00127695321322,0
271.7,50.0,50.0,50.0,50.0,0.0012509257448,0
271.8,50.0,50.0,50.0,50.0,0.00122542878065,0
271.9,50.0,50.0,50.0,50.0,0.00120045150771,0
272.0,50.0,50.0,50.0,50.0,0.00117598333346,0
272.1,50.0,50.0,50.0,50.0,0.00115201388117,0
272.2,50.0,50.0,50.0,50.0,0.0011285329857,0
272.3,50.0,50.0,50.0,50.0,0.00110553068899,0
272.4,50.0,50.0,50.0,50.0,0.00108299723608,0
272.5,50.0,50.0,50.0,50.0,0.00106092307072,0
272.6,50.0,50.0,50.0,50.0,0.00103929883153,0
272.7,50.0,50.0,50.0,50.0,0.00101811534787,0
272.8,50.0,50.0,50.0,50.0,0.000997363636016,0
272.9,50.0,50.0,50.0,50.0,0.000977034895432,0
273.0,50.0,50.0,50.0,50.0,0.000957120504941,0
273.1,50.0,50.0,50.0,50.0,0.000937612019003,0
273.2,50.0,50.0,50.0,50.0,0.000918501164338,0
273.3,50.0,50.0,50.0,50.0,0.00089977983625,0
273.4,50.0,50.0,50.0,50.0,0.000881440095185,0
273.5,50.0,50.0,50.0,50.0,0.000863474163469,0
273.6,50.0,50.0,50.0,50.0,0.000845874421894,0
273.7,50.0,50.0,50.0,50.0,0.000828633406655,0
273.8,50.0,50.0,50.0,50.0,0.000811743806021,0
273.9,50.0,50.0,50.0,50.0,0.000795198457242,0
274.0,50.0,50.0,50.0,50.0,0.000778990343645,0
274.1,50.0,50.0,50.0,50.0,0.000763112591482,0
274.2,50.0,50.0,50.0,50.0,0.000747558467276,0
274.3,50.0,50.0,50.0,50.0,0.000732321374601,0
274.4,50.0,50.0,50.0,50.0,0.000717394851583,0
274.5,50.0,50.0,50.0,50.0,0.000702772568115,0
274.6,50.0,50.0,50.0,50.0,0.000688448322945,0
274.7,50.0,50.0,50.0,50.0,0.000674416041405,0
274.8,50.0,50.0,50.0,50.0,0.000660669772482,0
274.9,50.0,50.0,50.0,50.0,0.000647203686549,0
275.0,50.0,50.0,50.0,50.0,0.000634012072784,0
275.1,50.0,50.0,50.0,50.0,0.000621089336811,0
275.2,50.0,50.0,50.0,50.0,0.000608429998164,0
275.3,50.0,50.0,50.0,50.0,0.000596028688222,0
275.4,50.0,50.0,50.0,50.0,0.000583880147638,0
275.5,50.0,50.0,50.0,50.0,0.000571979224431,0
275.6,50.0,50.0,50.0,50.0,0.000560320871505,0
275.7,50.0,50.0,50.0,50.0,0.000548900144687,0
275.8,50.0,50.0,50.0,50.0,0.000537712200582,0
275.9,50.0,50.0,50.0,50.0,0.000526752294506,0
276.0,50.0,50.0,50.0,50.0,0.000516015778473,0
276.1,50.0,50.0,50.0,50.0,0.000505498099194,0
276.2,50.0,50.0,50.0,50.0,0.000495194796271,0
276.3,50.0,50.0,50.0,50.0,0.000485101500124,0
276.4,50.0,50.0,50.0,50.0,0.00047521393033,0
276.5,50.0,50.0,50.0,50.0,0.000465527893709,0
276.6,50.0,50.0,50.0,50.0,0.000456039282472,0
276.7,50.0,50.0,50.0,50.0,0.000446744072667,0
276.8,50.0,50.0,50.0,50.0,0.000437638322231,0
276.9,50.0,50.0,50.0,50.0,0.000428718169571,0
277.0,50.0,50.0,50.0,50.0,0.000419979831682,0
277.1,50.0,50.0,50.0,50.0,0.000411419602763,0
277.2,50.0,50.0,50.0,50.0,0.00040303385253,0
277.3,50.0,50.0,50.0,50.0,0.000394819024658,0
277.4,50.0,50.0,50.0,50.0,0.000386771635284,0
277.5,50.0,50.0,50.0,50.0,0.000378888271628,0
277.6,50.0,50.0,50.0,50.0,0.000371165590404,0
277.7,50.0,50.0,50.0,50.0,0.000363600316582,0
277.8,50.0,50.0,50.0,50.0,0.000356189241772,0
277.9,50.0,50.0,50.0,50.0,0.000348929223065,0
278.0,50.0,50.0,50.0,50.0,0.000341817181458,0
278.1,50.0,50.0,50.0,50.0,0.000334850100899,0
278.2,50.0,50.0,50.0,50.0,0.000328025026713,0
278.3,50.0,50.0,50.0,50.0,0.000321339064385,0
278.4,50.0,50.0,50.0,50.0,0.000314789378579,0
278.5,50.0,50.0,50.0,50.0,0.000308373191576,0
278.6,50.0,50.0,50.0,50.0,0.000302087782308,0
278.7,50.0,50.0,50.0,50.0,0.000295930485257,0
278.8,50.0,50.0,50.0,50.0,0.00028989868917,0
278.9,50.0,50.0,50.0,50.0,0.000283989836072,0
279.0,50.0,50.0,50.0,50.0,0.000278201420046,0
279.1,50.0,50.0,50.0,50.0,0.000272530986263,0
279.2,50.0,50.0,50.0,50.0,0.000266976129963,0
279.3,50.0,50.0,50.0,50.0,0.000261534495404,0
279.4,50.0,50.0,50.0,50.0,0.000256203774796,0
